Id_операции,"Тип операции (входящая - получение денег, исходящая - трата денег) Расход - это сумма входящих и исходящих операций с правильными знаками",Id_проекта,Номер месяца,Год,Сумма
543,Исходящая,5,4,2021,  110 114 ₽ 
544,Входящая,5,2,2020,  111 190 ₽ 
545,Исходящая,1,7,2020,  164 788 ₽ 
546,Исходящая,4,4,2021,  150 999 ₽ 
547,Входящая,4,2,2021,  149 667 ₽ 
548,Исходящая,6,8,2020,  174 871 ₽ 
549,Входящая,2,3,2020,  194 222 ₽ 
550,Исходящая,3,8,2020,  167 356 ₽ 
551,Исходящая,3,2,2020,  108 635 ₽ 
552,Исходящая,5,11,2021,  134 891 ₽ 
553,Исходящая,3,5,2020,  199 656 ₽ 
554,Исходящая,4,11,2021,  140 127 ₽ 
555,Входящая,6,2,2021,  118 167 ₽ 
556,Входящая,5,4,2020,  192 843 ₽ 
557,Исходящая,3,12,2019,  191 448 ₽ 
558,Исходящая,3,6,2019,  107 132 ₽ 
559,Исходящая,1,6,2020,  114 164 ₽ 
560,Исходящая,3,1,2020,  129 221 ₽ 
561,Входящая,5,12,2019,  172 210 ₽ 
562,Исходящая,4,9,2019,  128 413 ₽ 
563,Исходящая,1,10,2021,  143 468 ₽ 
564,Входящая,6,12,2019,  107 958 ₽ 
565,Исходящая,2,9,2019,  139 808 ₽ 
566,Исходящая,2,6,2019,  180 344 ₽ 
567,Входящая,3,12,2020,  171 929 ₽ 
568,Входящая,1,6,2021,  155 423 ₽ 
569,Входящая,1,2,2020,  147 308 ₽ 
570,Исходящая,1,5,2019,  117 753 ₽ 
571,Входящая,3,9,2021,  102 415 ₽ 
572,Исходящая,5,9,2020,  199 786 ₽ 
573,Входящая,3,9,2019,  147 776 ₽ 
574,Входящая,4,12,2021,  162 542 ₽ 
575,Входящая,6,7,2020,  123 453 ₽ 
576,Входящая,4,11,2020,  167 016 ₽ 
577,Входящая,1,9,2020,  172 482 ₽ 
578,Исходящая,4,10,2020,  164 305 ₽ 
579,Исходящая,3,11,2019,  104 251 ₽ 
580,Входящая,5,12,2020,  160 581 ₽ 
581,Исходящая,3,12,2019,  118 078 ₽ 
582,Исходящая,4,8,2020,  148 459 ₽ 
583,Входящая,5,12,2020,  130 536 ₽ 
584,Входящая,6,10,2020,  113 516 ₽ 
585,Входящая,3,7,2019,  164 823 ₽ 
586,Исходящая,6,2,2019,  174 669 ₽ 
587,Исходящая,6,1,2021,  121 446 ₽ 
588,Входящая,4,5,2019,  103 754 ₽ 
589,Входящая,6,4,2020,  116 601 ₽ 
590,Исходящая,5,11,2019,  108 716 ₽ 
591,Исходящая,6,8,2019,  193 124 ₽ 
592,Исходящая,3,6,2019,  187 081 ₽ 
593,Входящая,3,6,2020,  137 227 ₽ 
594,Исходящая,6,6,2019,  192 356 ₽ 
595,Входящая,1,5,2020,  115 575 ₽ 
596,Исходящая,5,1,2021,  121 330 ₽ 
597,Исходящая,4,8,2020,  174 768 ₽ 
598,Входящая,4,9,2019,  100 390 ₽ 
599,Исходящая,5,7,2020,  166 295 ₽ 
600,Исходящая,5,2,2021,  170 570 ₽ 
601,Исходящая,5,7,2021,  109 572 ₽ 
602,Входящая,6,1,2021,  126 811 ₽ 
603,Исходящая,2,11,2019,  120 658 ₽ 
604,Входящая,3,2,2019,  162 829 ₽ 
605,Исходящая,1,11,2021,  169 855 ₽ 
606,Исходящая,5,2,2020,  162 581 ₽ 
607,Входящая,1,12,2021,  187 857 ₽ 
608,Входящая,4,8,2021,  110 545 ₽ 
609,Входящая,1,12,2021,  158 418 ₽ 
610,Входящая,4,8,2021,  107 436 ₽ 
611,Исходящая,3,9,2021,  118 090 ₽ 
612,Исходящая,4,10,2020,  195 072 ₽ 
613,Исходящая,4,1,2021,  116 257 ₽ 
614,Исходящая,3,10,2020,  117 716 ₽ 
615,Исходящая,1,10,2019,  130 477 ₽ 
616,Исходящая,4,12,2020,  126 578 ₽ 
617,Исходящая,4,1,2020,  186 398 ₽ 
618,Исходящая,5,10,2020,  116 261 ₽ 
619,Исходящая,5,1,2020,  113 521 ₽ 
620,Входящая,2,6,2019,  187 820 ₽ 
621,Исходящая,5,6,2021,  168 712 ₽ 
622,Исходящая,2,11,2020,  186 997 ₽ 
623,Входящая,1,9,2021,  104 996 ₽ 
624,Исходящая,4,1,2019,  118 584 ₽ 
625,Входящая,4,5,2021,  111 753 ₽ 
626,Входящая,3,5,2019,  188 518 ₽ 
627,Входящая,5,1,2021,  159 650 ₽ 
628,Входящая,3,5,2019,  130 944 ₽ 
629,Исходящая,6,3,2021,  112 729 ₽ 
630,Входящая,5,11,2021,  151 974 ₽ 
631,Исходящая,2,7,2020,  126 813 ₽ 
632,Исходящая,2,11,2021,  183 924 ₽ 
633,Входящая,1,10,2021,  120 501 ₽ 
634,Входящая,3,4,2021,  116 437 ₽ 
635,Входящая,6,3,2021,  183 930 ₽ 
636,Входящая,3,3,2020,  131 295 ₽ 
637,Исходящая,6,11,2021,  140 680 ₽ 
638,Исходящая,2,3,2020,  101 318 ₽ 
639,Исходящая,4,6,2020,  179 573 ₽ 
640,Исходящая,3,6,2019,  177 049 ₽ 
641,Входящая,1,10,2019,  134 359 ₽ 
642,Входящая,1,6,2019,  190 202 ₽ 
643,Входящая,6,12,2019,  179 985 ₽ 
644,Исходящая,5,6,2020,  137 601 ₽ 
645,Исходящая,6,7,2020,  177 076 ₽ 
646,Входящая,1,6,2021,  189 025 ₽ 
647,Исходящая,3,4,2019,  177 626 ₽ 
648,Исходящая,1,5,2021,  130 059 ₽ 
649,Исходящая,3,11,2019,  117 937 ₽ 
650,Исходящая,3,2,2020,  126 135 ₽ 
651,Исходящая,6,7,2020,  130 729 ₽ 
652,Исходящая,1,6,2021,  166 513 ₽ 
653,Входящая,2,8,2020,  168 597 ₽ 
654,Исходящая,4,5,2021,  187 022 ₽ 
655,Входящая,4,10,2020,  166 070 ₽ 
656,Входящая,3,12,2021,  112 626 ₽ 
657,Входящая,4,10,2019,  147 434 ₽ 
658,Входящая,3,10,2021,  143 492 ₽ 
659,Входящая,1,9,2020,  195 572 ₽ 
660,Входящая,1,9,2020,  176 104 ₽ 
661,Входящая,1,7,2019,  178 491 ₽ 
662,Исходящая,4,11,2019,  134 970 ₽ 
663,Исходящая,4,12,2019,  130 686 ₽ 
664,Исходящая,4,4,2020,  197 849 ₽ 
665,Исходящая,4,6,2020,  102 630 ₽ 
666,Входящая,5,1,2021,  151 974 ₽ 
667,Входящая,1,1,2020,  123 962 ₽ 
668,Исходящая,5,3,2021,  173 705 ₽ 
669,Входящая,4,3,2020,  132 048 ₽ 
670,Исходящая,4,12,2019,  155 849 ₽ 
671,Входящая,4,3,2019,  156 169 ₽ 
672,Исходящая,2,7,2019,  145 051 ₽ 
673,Исходящая,2,11,2020,  189 960 ₽ 
674,Исходящая,4,1,2021,  117 905 ₽ 
675,Входящая,5,9,2021,  115 952 ₽ 
676,Исходящая,2,1,2020,  117 259 ₽ 
677,Входящая,4,10,2020,  161 669 ₽ 
678,Исходящая,5,1,2021,  110 367 ₽ 
679,Входящая,6,4,2020,  158 467 ₽ 
680,Исходящая,4,3,2020,  166 401 ₽ 
681,Исходящая,1,3,2019,  180 565 ₽ 
682,Исходящая,3,4,2019,  163 132 ₽ 
683,Исходящая,1,6,2020,  103 115 ₽ 
684,Входящая,5,7,2020,  111 590 ₽ 
685,Входящая,2,1,2019,  159 876 ₽ 
686,Входящая,3,6,2020,  111 125 ₽ 
687,Входящая,3,7,2019,  197 614 ₽ 
688,Исходящая,1,3,2021,  156 758 ₽ 
689,Исходящая,3,6,2021,  126 866 ₽ 
690,Исходящая,4,8,2019,  129 383 ₽ 
691,Исходящая,5,2,2020,  149 009 ₽ 
692,Входящая,5,9,2020,  102 517 ₽ 
693,Исходящая,2,6,2021,  133 141 ₽ 
694,Входящая,1,6,2020,  144 052 ₽ 
695,Исходящая,3,10,2020,  115 386 ₽ 
696,Входящая,6,8,2021,  175 671 ₽ 
697,Исходящая,6,1,2021,  166 910 ₽ 
698,Входящая,3,3,2021,  142 627 ₽ 
699,Исходящая,5,7,2021,  117 556 ₽ 
700,Исходящая,4,10,2020,  108 816 ₽ 
701,Исходящая,4,12,2019,  166 251 ₽ 
702,Входящая,3,3,2019,  195 648 ₽ 
703,Входящая,1,12,2019,  116 545 ₽ 
704,Исходящая,3,6,2019,  190 510 ₽ 
705,Исходящая,6,1,2019,  103 021 ₽ 
706,Исходящая,6,3,2021,  130 182 ₽ 
707,Входящая,4,12,2021,  116 762 ₽ 
708,Исходящая,2,5,2020,  138 111 ₽ 
709,Исходящая,2,3,2021,  196 078 ₽ 
710,Исходящая,1,9,2020,  138 248 ₽ 
711,Входящая,2,6,2020,  107 498 ₽ 
712,Исходящая,5,9,2021,  104 796 ₽ 
713,Входящая,1,7,2021,  175 307 ₽ 
714,Входящая,4,5,2020,  164 084 ₽ 
715,Входящая,5,10,2021,  199 143 ₽ 
716,Входящая,1,12,2019,  160 234 ₽ 
717,Исходящая,4,12,2020,  150 359 ₽ 
718,Исходящая,5,7,2019,  180 597 ₽ 
719,Входящая,2,6,2019,  162 543 ₽ 
720,Исходящая,4,5,2021,  135 825 ₽ 
721,Входящая,4,4,2019,  115 527 ₽ 
722,Входящая,4,5,2021,  159 517 ₽ 
723,Исходящая,1,1,2020,  175 105 ₽ 
724,Входящая,5,6,2019,  192 972 ₽ 
725,Исходящая,5,9,2020,  154 980 ₽ 
726,Исходящая,4,3,2021,  180 721 ₽ 
727,Входящая,3,9,2019,  106 332 ₽ 
728,Исходящая,1,5,2019,  175 021 ₽ 
729,Исходящая,2,2,2020,  127 326 ₽ 
730,Исходящая,4,10,2019,  104 991 ₽ 
731,Входящая,4,11,2020,  156 791 ₽ 
732,Входящая,2,8,2019,  160 171 ₽ 
733,Входящая,5,4,2020,  106 873 ₽ 
734,Исходящая,3,2,2021,  138 965 ₽ 
735,Исходящая,3,7,2019,  135 484 ₽ 
736,Входящая,2,8,2019,  102 654 ₽ 
737,Исходящая,1,3,2020,  139 340 ₽ 
738,Исходящая,4,1,2021,  192 918 ₽ 
739,Входящая,2,5,2020,  100 033 ₽ 
740,Входящая,1,9,2020,  113 398 ₽ 
741,Входящая,1,12,2019,  176 665 ₽ 
742,Входящая,2,5,2021,  119 558 ₽ 
743,Входящая,1,5,2020,  171 932 ₽ 
744,Входящая,4,6,2020,  152 069 ₽ 
745,Входящая,4,7,2021,  180 059 ₽ 
746,Исходящая,1,7,2021,  169 195 ₽ 
747,Исходящая,3,8,2019,  185 680 ₽ 
748,Входящая,3,11,2021,  170 679 ₽ 
749,Исходящая,2,6,2020,  172 856 ₽ 
750,Исходящая,6,8,2019,  161 241 ₽ 
751,Исходящая,1,1,2020,  130 360 ₽ 
752,Исходящая,4,6,2021,  193 476 ₽ 
753,Входящая,5,2,2021,  100 674 ₽ 
754,Входящая,6,10,2020,  123 951 ₽ 
755,Входящая,5,6,2021,  188 872 ₽ 
756,Входящая,5,6,2020,  105 749 ₽ 
757,Исходящая,6,6,2019,  101 038 ₽ 
758,Входящая,2,7,2020,  194 011 ₽ 
759,Входящая,1,2,2021,  116 756 ₽ 
760,Входящая,1,3,2021,  111 332 ₽ 
761,Исходящая,2,12,2019,  169 220 ₽ 
762,Входящая,5,11,2019,  171 155 ₽ 
763,Входящая,2,10,2020,  150 553 ₽ 
764,Входящая,5,6,2021,  137 582 ₽ 
765,Входящая,1,8,2020,  127 776 ₽ 
766,Входящая,3,7,2019,  118 347 ₽ 
767,Исходящая,2,1,2021,  103 148 ₽ 
768,Исходящая,3,5,2021,  113 519 ₽ 
769,Исходящая,4,10,2019,  112 879 ₽ 
770,Исходящая,5,6,2020,  181 108 ₽ 
771,Входящая,1,10,2019,  199 737 ₽ 
772,Входящая,6,4,2019,  157 480 ₽ 
773,Входящая,4,8,2020,  189 784 ₽ 
774,Входящая,3,2,2020,  105 814 ₽ 
775,Исходящая,6,12,2019,  187 402 ₽ 
776,Входящая,1,11,2019,  138 140 ₽ 
777,Входящая,5,10,2021,  145 351 ₽ 
778,Входящая,2,9,2020,  194 172 ₽ 
779,Входящая,3,6,2019,  190 799 ₽ 
780,Исходящая,4,4,2019,  118 689 ₽ 
781,Входящая,6,8,2021,  181 928 ₽ 
782,Входящая,5,8,2019,  175 224 ₽ 
783,Исходящая,2,9,2019,  159 200 ₽ 
784,Входящая,6,1,2021,  116 425 ₽ 
785,Входящая,1,8,2019,  112 651 ₽ 
786,Исходящая,1,3,2020,  140 032 ₽ 
787,Исходящая,5,4,2021,  159 201 ₽ 
788,Входящая,5,8,2021,  113 066 ₽ 
789,Исходящая,6,10,2021,  197 523 ₽ 
790,Входящая,5,12,2020,  111 883 ₽ 
791,Исходящая,1,2,2021,  125 733 ₽ 
792,Входящая,4,2,2019,  145 479 ₽ 
793,Входящая,3,9,2019,  112 437 ₽ 
794,Исходящая,5,11,2021,  175 476 ₽ 
795,Исходящая,4,1,2019,  187 020 ₽ 
796,Входящая,6,12,2020,  177 866 ₽ 
797,Исходящая,5,2,2021,  156 605 ₽ 
798,Входящая,3,8,2021,  156 418 ₽ 
799,Входящая,3,10,2019,  118 261 ₽ 
800,Входящая,2,7,2019,  170 641 ₽ 
801,Входящая,4,10,2021,  111 654 ₽ 
802,Исходящая,3,5,2020,  118 294 ₽ 
803,Исходящая,1,3,2019,  100 944 ₽ 
804,Исходящая,3,11,2019,  181 239 ₽ 
805,Исходящая,1,11,2021,  177 232 ₽ 
806,Исходящая,6,2,2019,  100 613 ₽ 
807,Входящая,5,8,2020,  108 011 ₽ 
808,Входящая,4,3,2019,  168 035 ₽ 
809,Входящая,5,4,2020,  187 020 ₽ 
810,Исходящая,2,1,2021,  115 505 ₽ 
811,Входящая,4,12,2019,  191 893 ₽ 
812,Исходящая,3,3,2021,  108 643 ₽ 
813,Исходящая,4,11,2020,  186 319 ₽ 
814,Исходящая,6,2,2019,  150 894 ₽ 
815,Исходящая,3,6,2020,  161 870 ₽ 
816,Исходящая,2,12,2021,  198 451 ₽ 
817,Входящая,5,6,2020,  101 083 ₽ 
818,Входящая,3,5,2019,  195 119 ₽ 
819,Входящая,1,8,2020,  141 960 ₽ 
820,Исходящая,1,12,2019,  113 186 ₽ 
821,Исходящая,3,5,2020,  146 211 ₽ 
822,Исходящая,2,12,2020,  111 757 ₽ 
823,Исходящая,4,2,2019,  148 891 ₽ 
824,Исходящая,4,11,2019,  181 179 ₽ 
825,Исходящая,1,12,2019,  191 671 ₽ 
826,Входящая,3,6,2020,  186 195 ₽ 
827,Входящая,1,3,2020,  182 932 ₽ 
828,Входящая,3,6,2020,  109 610 ₽ 
829,Входящая,3,4,2019,  100 589 ₽ 
830,Исходящая,4,5,2021,  131 442 ₽ 
831,Входящая,1,11,2019,  120 702 ₽ 
832,Входящая,1,12,2020,  183 348 ₽ 
833,Исходящая,1,8,2019,  146 577 ₽ 
834,Входящая,1,4,2021,  131 020 ₽ 
835,Исходящая,2,1,2021,  163 853 ₽ 
836,Исходящая,6,1,2019,  102 907 ₽ 
837,Входящая,4,11,2021,  181 437 ₽ 
838,Исходящая,4,11,2019,  162 968 ₽ 
839,Входящая,1,10,2021,  161 495 ₽ 
840,Исходящая,3,11,2020,  124 870 ₽ 
841,Исходящая,4,6,2020,  192 050 ₽ 
842,Входящая,1,2,2021,  140 251 ₽ 
843,Исходящая,2,7,2021,  140 143 ₽ 
844,Входящая,2,4,2020,  117 521 ₽ 
845,Исходящая,2,11,2019,  149 012 ₽ 
846,Исходящая,5,11,2021,  119 629 ₽ 
847,Входящая,5,12,2019,  179 439 ₽ 
848,Входящая,6,9,2020,  144 823 ₽ 
849,Исходящая,5,8,2020,  199 158 ₽ 
850,Входящая,2,8,2021,  114 522 ₽ 
851,Входящая,1,1,2021,  148 637 ₽ 
852,Входящая,2,9,2021,  167 597 ₽ 
853,Исходящая,3,5,2020,  115 364 ₽ 
854,Входящая,5,4,2020,  122 982 ₽ 
855,Исходящая,5,10,2019,  148 276 ₽ 
856,Входящая,5,1,2021,  143 665 ₽ 
857,Исходящая,5,9,2019,  196 028 ₽ 
858,Входящая,2,9,2020,  122 786 ₽ 
859,Исходящая,4,1,2021,  104 533 ₽ 
860,Входящая,5,10,2021,  106 317 ₽ 
861,Входящая,5,5,2020,  132 740 ₽ 
862,Входящая,2,9,2021,  141 685 ₽ 
863,Входящая,6,2,2019,  133 112 ₽ 
864,Исходящая,4,1,2021,  130 971 ₽ 
865,Исходящая,6,6,2021,  159 650 ₽ 
866,Исходящая,2,10,2021,  189 325 ₽ 
867,Исходящая,1,7,2019,  171 807 ₽ 
868,Входящая,3,5,2019,  123 614 ₽ 
869,Исходящая,6,11,2021,  115 031 ₽ 
870,Исходящая,1,4,2020,  145 197 ₽ 
871,Исходящая,6,11,2019,  108 064 ₽ 
872,Входящая,3,2,2020,  101 685 ₽ 
873,Входящая,5,2,2020,  160 660 ₽ 
874,Исходящая,3,3,2021,  118 917 ₽ 
875,Входящая,1,5,2020,  171 885 ₽ 
876,Исходящая,2,5,2019,  107 531 ₽ 
877,Исходящая,4,5,2019,  186 884 ₽ 
878,Исходящая,2,9,2020,  132 152 ₽ 
879,Исходящая,1,7,2021,  195 389 ₽ 
880,Исходящая,4,10,2019,  149 009 ₽ 
881,Входящая,4,8,2019,  184 018 ₽ 
882,Входящая,5,12,2020,  104 119 ₽ 
883,Исходящая,3,11,2020,  112 662 ₽ 
884,Исходящая,5,10,2019,  191 064 ₽ 
885,Входящая,4,9,2019,  182 044 ₽ 
886,Исходящая,1,8,2019,  103 628 ₽ 
887,Входящая,6,1,2019,  192 843 ₽ 
888,Входящая,5,11,2020,  121 607 ₽ 
889,Исходящая,6,11,2021,  118 792 ₽ 
890,Исходящая,4,3,2019,  132 092 ₽ 
891,Входящая,3,11,2020,  145 668 ₽ 
892,Исходящая,6,6,2021,  186 071 ₽ 
893,Исходящая,1,11,2020,  159 741 ₽ 
894,Исходящая,6,10,2019,  142 951 ₽ 
895,Входящая,6,8,2020,  158 018 ₽ 
896,Входящая,5,3,2019,  130 245 ₽ 
897,Исходящая,2,7,2021,  177 469 ₽ 
898,Исходящая,4,1,2019,  102 538 ₽ 
899,Исходящая,3,4,2021,  109 236 ₽ 
900,Входящая,6,9,2020,  180 640 ₽ 
901,Входящая,2,11,2021,  109 853 ₽ 
902,Входящая,3,2,2020,  126 215 ₽ 
903,Входящая,4,6,2021,  133 803 ₽ 
904,Входящая,3,2,2019,  187 840 ₽ 
905,Входящая,3,11,2021,  122 256 ₽ 
906,Исходящая,5,11,2020,  173 808 ₽ 
907,Исходящая,3,6,2020,  121 839 ₽ 
908,Исходящая,5,3,2019,  121 914 ₽ 
909,Входящая,2,9,2021,  167 458 ₽ 
910,Входящая,3,6,2020,  135 217 ₽ 
911,Исходящая,3,4,2021,  101 560 ₽ 
912,Исходящая,2,4,2019,  135 964 ₽ 
913,Исходящая,1,2,2019,  111 150 ₽ 
914,Исходящая,4,9,2020,  117 265 ₽ 
915,Входящая,5,8,2020,  179 235 ₽ 
916,Исходящая,2,7,2021,  199 901 ₽ 
917,Исходящая,3,4,2021,  122 359 ₽ 
918,Исходящая,5,8,2020,  168 113 ₽ 
919,Исходящая,5,3,2019,  101 019 ₽ 
920,Входящая,4,9,2021,  129 016 ₽ 
921,Исходящая,2,6,2020,  181 666 ₽ 
922,Входящая,3,6,2019,  177 950 ₽ 
923,Исходящая,5,4,2019,  164 229 ₽ 
924,Входящая,4,6,2019,  139 737 ₽ 
925,Входящая,1,8,2021,  183 286 ₽ 
926,Входящая,1,6,2020,  124 868 ₽ 
927,Входящая,2,9,2019,  155 075 ₽ 
